 esta  100000 &  4.658E-01 &   4 &   12 &  9.878E-01 &  2.469E-01 &  8.231E-02 &  1.236E+02 \\
 esta  101000 &  4.561E-01 &   2 &    7 &  5.550E-01 &  2.775E-01 &  7.929E-02 &  1.207E+02 \\
 esta  102000 &  4.473E-01 &   5 &   16 &  1.312E+00 &  2.624E-01 &  8.201E-02 &  1.154E+02 \\
 esta  103000 &  3.656E-01 &   4 &   17 &  1.522E+00 &  3.804E-01 &  8.951E-02 &  1.064E+02 \\
 esta  104000 &  4.217E-01 &   6 &   17 &  1.533E+00 &  2.554E-01 &  9.015E-02 &  1.166E+02 \\
 esta  105000 &  4.230E-01 &   4 &   13 &  1.127E+00 &  2.818E-01 &  8.671E-02 &  1.268E+02 \\
 esta  106000 &  4.065E-01 &   6 &   24 &  2.464E+00 &  4.107E-01 &  1.027E-01 &  1.100E+02 \\
 esta  107000 &  4.080E-01 &   3 &   19 &  1.597E+00 &  5.324E-01 &  8.406E-02 &  1.164E+02 \\
 esta  108000 &  1.863E-01 &   4 &   13 &  1.070E+00 &  2.676E-01 &  8.233E-02 &  1.150E+02 \\
 esta  109000 &  3.938E-01 &   4 &   20 &  1.675E+00 &  4.187E-01 &  8.373E-02 &  1.174E+02 \\
 esta  110000 &  3.871E-01 &   3 &   12 &  9.678E-01 &  3.226E-01 &  8.065E-02 &  1.125E+02 \\
 esta  111000 &  3.809E-01 &   5 &   15 &  1.246E+00 &  2.493E-01 &  8.309E-02 &  1.117E+02 \\
 esta  112000 &  3.752E-01 &   5 &   20 &  1.596E+00 &  3.191E-01 &  7.978E-02 &  1.144E+02 \\
 esta  113000 &  3.690E-01 &   4 &   13 &  1.114E+00 &  2.786E-01 &  8.572E-02 &  1.034E+02 \\
 esta  114000 &  3.317E-01 &   5 &   14 &  1.238E+00 &  2.476E-01 &  8.844E-02 &  1.164E+02 \\
 esta  115000 &  3.576E-01 &   3 &   11 &  8.908E-01 &  2.969E-01 &  8.098E-02 &  1.174E+02 \\
 esta  116000 &  3.520E-01 &   3 &   13 &  1.031E+00 &  3.436E-01 &  7.929E-02 &  1.215E+02 \\
 esta  117000 &  3.471E-01 &   2 &   11 &  9.260E-01 &  4.630E-01 &  8.418E-02 &  1.135E+02 \\
 esta  118000 &  3.431E-01 &   5 &   18 &  1.436E+00 &  2.872E-01 &  7.978E-02 &  1.185E+02 \\
 esta  119000 &  3.396E-01 &   2 &    7 &  5.987E-01 &  2.994E-01 &  8.553E-02 &  1.153E+02 \\
 esta  120000 &  3.363E-01 &   4 &   16 &  1.299E+00 &  3.248E-01 &  8.120E-02 &  1.115E+02 \\
 esta  121000 &  3.331E-01 &   2 &    8 &  6.341E-01 &  3.171E-01 &  7.927E-02 &  1.147E+02 \\
 esta  122000 &  3.214E-01 &   3 &   12 &  9.629E-01 &  3.210E-01 &  8.024E-02 &  1.116E+02 \\
 esta  123000 &  3.274E-01 &   2 &    7 &  5.550E-01 &  2.775E-01 &  7.929E-02 &  1.145E+02 \\
 esta  124000 &  3.247E-01 &   2 &    8 &  6.628E-01 &  3.314E-01 &  8.285E-02 &  1.160E+02 \\
 esta  125000 &  2.403E-01 &   5 &   14 &  1.175E+00 &  2.350E-01 &  8.394E-02 &  1.171E+02 \\
 esta  126000 &  2.990E-01 &   3 &   10 &  9.411E-01 &  3.137E-01 &  9.411E-02 &  1.132E+02 \\
 esta  127000 &  3.172E-01 &   5 &   17 &  1.353E+00 &  2.706E-01 &  7.958E-02 &  1.060E+02 \\
 esta  128000 &  3.148E-01 &   4 &   11 &  9.778E-01 &  2.444E-01 &  8.889E-02 &  1.115E+02 \\
 esta  129000 &  1.574E-01 &   1 &    2 &  1.737E-01 &  1.737E-01 &  8.684E-02 &  6.095E+01 \\
 esta  130000 &  3.105E-01 &   3 &    6 &  5.559E-01 &  1.853E-01 &  9.265E-02 &  1.176E+02 \\
 esta  131000 &  2.682E-01 &   3 &    8 &  6.819E-01 &  2.273E-01 &  8.524E-02 &  1.250E+02 \\
 esta  132000 &  3.061E-01 &   2 &    5 &  4.254E-01 &  2.127E-01 &  8.507E-02 &  1.117E+02 \\
 esta  133000 &  2.396E-01 &   3 &   16 &  1.362E+00 &  4.540E-01 &  8.513E-02 &  1.169E+02 \\
 esta  134000 &  3.018E-01 &   2 &    7 &  5.589E-01 &  2.795E-01 &  7.985E-02 &  1.111E+02 \\
 esta  135000 &  2.998E-01 &   2 &   19 &  1.625E+00 &  8.124E-01 &  8.552E-02 &  1.088E+02 \\
 esta  136000 &  2.979E-01 &   2 &    9 &  6.999E-01 &  3.499E-01 &  7.777E-02 &  1.108E+02 \\
 esta  137000 &  2.960E-01 &   3 &   11 &  8.859E-01 &  2.953E-01 &  8.054E-02 &  1.131E+02 \\
 esta  138000 &  2.939E-01 &   3 &   12 &  9.933E-01 &  3.311E-01 &  8.277E-02 &  1.083E+02 \\
 esta  139000 &  2.528E-01 &   3 &    8 &  6.821E-01 &  2.274E-01 &  8.526E-02 &  1.142E+02 \\
 esta  140000 &  2.902E-01 &   3 &   11 &  9.309E-01 &  3.103E-01 &  8.463E-02 &  1.180E+02 \\
 esta  141000 &  2.003E-01 &   3 &   16 &  1.376E+00 &  4.588E-01 &  8.603E-02 &  1.147E+02 \\
 esta  142000 &  2.865E-01 &   3 &   14 &  1.178E+00 &  3.928E-01 &  8.416E-02 &  1.159E+02 \\
 esta  143000 &  2.846E-01 &   2 &    8 &  7.396E-01 &  3.698E-01 &  9.245E-02 &  1.113E+02 \\
 esta  144000 &  2.214E-01 &   5 &   15 &  1.283E+00 &  2.566E-01 &  8.553E-02 &  1.163E+02 \\
 esta  145000 &  2.812E-01 &   3 &    9 &  7.663E-01 &  2.554E-01 &  8.514E-02 &  1.240E+02 \\
 esta  146000 &  2.796E-01 &   2 &    7 &  5.632E-01 &  2.816E-01 &  8.045E-02 &  1.131E+02 \\
 esta  147000 &  2.779E-01 &   8 &   21 &  2.834E+00 &  3.543E-01 &  1.350E-01 &  1.188E+02 \\
 esta  148000 &  2.763E-01 &   4 &   16 &  1.373E+00 &  3.432E-01 &  8.580E-02 &  1.201E+02 \\
 esta  149000 &  2.746E-01 &   2 &    5 &  4.475E-01 &  2.237E-01 &  8.949E-02 &  1.196E+02 \\
 esta  150000 &  2.730E-01 &   3 &    7 &  5.777E-01 &  1.926E-01 &  8.253E-02 &  1.144E+02 \\
